z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,label
44.20611,-157.34454,24.662333,13.956912,8.470465,107.51499,-67.96461,-66.70398,1
29.237074,-175.5381,-10.760265,26.317827,0.21128182,41.005016,-116.16631,-45.62832,1
-4.4299946,172.65755,-67.01173,104.15988,-21.906784,65.32486,-91.66486,-38.66611,1
124.60552,-163.69038,46.217495,-45.588497,-22.94401,35.14012,-81.50405,-66.16881,1
65.44424,-81.579414,31.670454,-94.0195,-80.233604,119.82904,-113.81046,-36.645435,1
41.499767,-171.66856,32.821087,55.956314,20.394516,93.098816,-43.65458,-59.235035,1
113.47426,-23.13408,100.708466,-66.421165,-45.921944,102.92678,-113.42231,-0.50147897,1
18.970856,15.826276,94.097176,87.015945,-59.79204,162.30298,-103.1306,39.74334,1
44.48772,-150.10176,33.04965,19.744019,1.0765746,119.02966,-70.08572,-61.958405,1
40.461243,10.843415,105.672424,58.81028,-65.932976,190.82056,-72.96259,23.520105,1
65.50105,-68.01649,6.184463,192.61319,-32.815456,45.818752,-72.571556,17.043648,1
-1.8774894,-87.03085,-4.6899548,-141.30147,33.12943,-34.54856,-106.37834,28.74202,1
50.87052,-163.65454,44.670937,95.672325,-16.15275,98.918564,-9.039883,-16.082033,1
88.29173,-151.4382,78.70169,-18.9944,-20.905634,36.988434,-87.823746,-94.49499,1
16.23717,100.386955,51.084446,-90.056274,-120.240746,176.87944,-38.819344,88.69842,1
-49.589237,9.894806,-67.40925,66.296234,-49.041393,168.41917,-16.385881,81.321236,1
60.024303,145.68777,57.24134,45.69479,-109.911644,116.70166,-15.075999,-9.463127,1
36.151684,-72.390076,106.323135,97.49024,-23.3613,152.65842,-49.880642,-17.395605,1
176.31387,-68.866974,111.026985,-31.258814,7.4579096,5.470921,-142.7264,-3.0855675,1
-83.959274,-63.28549,-44.98735,-54.359505,77.53447,-71.79586,-77.11355,-79.99952,1
47.948444,-179.33836,4.6823583,38.858315,39.940838,32.58989,9.067511,-72.90439,1
79.677376,-123.77913,-6.935706,-124.93525,-79.09594,70.02016,-75.8882,-44.003708,1
46.036892,-32.271324,-69.20281,-44.136486,-52.15864,-15.102029,-150.77278,94.86679,1
-65.35657,25.089558,-50.584953,92.43965,-46.159153,181.25482,35.48069,45.27918,1
31.14579,-128.02048,-2.134671,-53.491806,-24.01755,127.64384,-88.54027,-64.13766,1
48.285156,-101.40728,33.15172,-30.169231,-37.10871,154.40715,-105.227356,-45.18103,1
132.03493,-9.308513,46.187645,-108.38802,-38.385147,-36.03707,-162.00089,59.46629,1
46.811623,-154.20667,28.538128,12.492358,-4.7494164,116.59435,-68.64227,-66.87514,1
166.36217,7.5210037,68.23013,-113.62105,-32.80812,28.876083,-126.86743,47.719948,1
29.86458,-154.4905,5.321512,34.270668,-13.111264,141.15396,-44.308655,-34.25769,1
39.01802,22.006992,109.8552,71.12793,-60.802086,186.7977,-68.019394,18.392574,1
-130.5903,126.6644,44.299103,-73.10123,56.038254,-1.9202611,-95.581245,-146.34763,1
122.32117,-115.00495,33.226246,-106.52869,-38.43167,28.81075,-109.015854,-52.41923,1
87.971924,-162.98659,53.871487,-24.809973,-20.170925,47.003853,-76.234245,-93.746796,1
36.859455,-171.42299,38.6654,75.388115,12.199715,95.49532,-34.429146,-50.259624,1
44.17511,-53.08117,119.63953,133.1407,-42.37115,145.87798,-24.082361,-31.840721,1
7.4180894,-3.4535253,30.543625,18.825558,-68.173416,147.26443,-146.0189,62.542675,1
125.65887,-160.60155,23.399439,-68.413795,-5.8522525,17.740837,-87.11143,-52.575306,1
50.15801,-142.77191,65.1317,19.080696,11.043034,95.15098,-79.43542,-72.45521,1
62.79729,9.891497,59.94138,-115.21121,-74.330574,145.3313,-113.90472,14.848258,1
111.59383,-112.9564,78.78585,-23.415031,-43.29711,87.96433,-110.35402,-50.89291,1
36.606606,-173.9453,40.8392,79.64717,18.910248,82.26369,-31.044395,-60.645744,1
50.316753,-126.65907,57.681065,10.338856,2.307401,119.88849,-91.19233,-57.805275,1
35.87404,-165.88568,-7.020856,-28.320456,10.412527,104.189026,-54.538185,-49.261295,1
54.801624,190.50453,37.15635,-34.093327,-116.01884,86.15571,-13.5137,10.056518,1
50.54479,-37.079197,125.4263,145.60362,-46.689056,139.76346,-25.790377,-27.86621,1
90.077225,54.32965,-35.562004,-105.5696,113.26751,58.50008,-89.17444,-43.18642,1
76.471085,160.83617,66.02461,52.348614,-111.5656,65.15614,-19.568476,-21.214224,1
156.00444,-50.67852,88.14276,-22.634314,70.75378,29.08293,-153.2314,29.352997,1
-124.762276,-134.56609,-14.254583,29.905653,-12.59032,108.05822,-52.67025,6.1187572,1
-70.3362,-132.34502,-61.135185,73.89964,30.521315,88.91507,24.201174,-23.355783,1
41.876396,-159.3551,30.339697,32.086597,7.948108,110.54424,-58.441055,-59.09636,1
132.05438,-82.52211,124.11445,7.060141,-46.457157,95.785774,-66.58058,64.19245,1
-108.705956,32.212856,114.25982,4.491684,68.5488,72.20825,-22.926266,-223.26163,1
91.544655,-113.35562,17.223665,-69.76845,-28.200813,-41.608196,-157.77936,-9.292658,1
37.59926,-171.3738,45.47631,93.58015,17.946321,86.762566,-29.534782,-58.371555,1
38.648422,-168.9256,44.14483,73.762115,15.773925,95.58149,-42.097065,-55.9293,1
66.09596,-12.177751,3.9252448,-179.61882,19.86548,16.639822,-107.459885,26.32158,1
46.239674,51.0817,110.89602,88.532684,-69.637344,169.88194,-49.87471,18.623486,1
118.821754,-44.306732,107.03481,-45.014477,-47.726547,109.39234,-108.2624,7.034609,1
118.271416,-120.07276,75.682625,-53.565296,44.80208,-25.742918,-116.41298,-60.1404,1
118.85521,-150.71599,57.061504,-19.979017,44.326565,-1.326148,-102.914856,-35.64417,1
62.080677,-68.73363,36.037712,-82.34081,-76.739494,134.89621,-119.941414,-29.918932,1
35.912457,-89.85292,-35.19109,189.03868,17.997831,46.332863,-57.387245,27.456434,1
-109.92657,35.786983,111.90583,1.7419347,75.323654,61.588165,-32.730965,-220.0589,1
40.504856,-171.65465,37.196465,65.827805,19.4155,90.54751,-38.965572,-57.638737,1
41.209156,-170.03798,35.627464,60.228405,18.099566,95.21516,-44.309383,-56.13867,1
29.451925,-2.2824078,-28.099756,183.31743,119.00358,86.85,-3.0648987,-105.114784,1
37.86056,-102.41395,-27.99018,184.17404,8.630928,43.252354,-64.712585,30.64749,1
132.24391,-153.59448,64.53743,-12.081502,26.602936,-0.2820385,-99.13493,-28.697971,1
78.51825,-66.4538,36.653984,-107.583046,-85.67607,109.0229,-116.24867,-24.063816,1
-130.50969,149.53723,4.8868203,-72.92941,30.797268,-23.231028,-125.35132,-105.899956,1
96.77792,-124.26437,54.577194,-42.603943,71.30537,-7.6445146,-107.5789,-68.86357,1
48.22722,57.69217,109.97916,88.375145,-67.86701,167.90736,-43.624943,22.751137,1
61.819904,-20.745153,-4.038805,-179.49959,25.320204,20.01081,-104.602974,11.577671,1
38.4233,-172.38713,44.58472,79.926384,20.013678,85.7732,-35.95579,-59.994465,1
38.297676,-171.66888,43.863693,78.69493,19.217464,87.064156,-35.134186,-60.67892,1
30.235353,-49.38823,-45.106983,190.47496,39.57485,68.54657,-28.82009,12.808782,1
94.21848,-110.96169,22.946453,-79.48258,-11.316075,-36.735504,-152.13832,-13.349838,1
-71.25792,-132.02924,-62.752026,74.39548,26.272589,95.29623,14.702932,-19.107512,1
-3.0099664,-25.383104,93.16329,19.413359,-50.875946,195.74937,-75.10927,39.283195,1
44.00067,-158.0708,24.036835,19.997938,6.3619795,113.1778,-63.19008,-63.78222,1
164.26411,-53.57616,97.15835,-16.437094,59.296318,31.9539,-143.49916,41.98701,1
-126.14825,-132.02727,-15.331846,29.63109,-15.784259,111.42101,-54.01999,7.4494157,1
47.853554,3.0080335,110.84536,129.67743,-64.84965,162.37563,-26.148655,-18.970001,1
76.47274,48.344982,-40.37741,-112.62438,111.923805,60.210426,-86.70133,-58.671997,1
50.30897,-32.916744,127.61624,139.30196,-45.0292,144.67854,-34.397873,-21.865124,1
35.030106,-93.090004,-12.060193,-37.381565,-43.91269,163.10234,-56.979576,47.40957,1
62.71354,-143.851,51.610703,-16.549257,-15.88385,80.55669,-96.30957,-86.87807,1
39.85747,-175.1773,34.457333,68.97316,25.079134,76.55406,-29.376339,-63.159653,1
37.861767,-161.11255,-3.5385478,-29.36402,2.2029858,110.70992,-63.582592,-49.614487,1
69.32707,7.719914,62.77801,-119.382835,-78.67073,134.98497,-114.27472,11.584894,1
41.067337,111.21276,73.44851,-9.523075,-82.75341,179.08066,-52.345116,65.088,1
128.52553,-157.94743,29.23597,-64.98857,-16.492855,23.67683,-92.00211,-50.111553,1
57.99733,-168.61081,44.8806,-7.807063,-9.403435,59.333416,-72.00739,-94.85931,1
38.635098,-172.3555,32.759483,62.712784,17.782793,93.99733,-40.662254,-56.905025,1
90.482185,-157.92711,56.104515,-18.986753,-18.099745,53.572132,-79.04121,-83.50114,1
12.475167,14.928277,36.598038,0.15971121,-73.59972,159.8789,-135.62585,67.54402,1
56.181564,-19.035759,125.30416,155.32501,-52.70947,124.68288,-3.4909856,-40.879513,1
84.260735,-135.00986,16.214493,-81.916885,-51.971146,83.1395,-94.9272,-72.94594,1
-131.97658,136.48279,31.487553,-68.77921,47.026108,-6.6466804,-103.12693,-137.41656,1
40.11634,23.923292,110.07765,75.019035,-57.68151,185.13098,-64.84851,17.24402,1
32.543262,-161.45876,2.386784,39.255974,-4.854593,131.27235,-37.95843,-35.825523,1
161.32852,3.4762728,63.732174,-120.876396,-30.775372,23.151112,-129.75772,41.71993,1
44.28401,-152.1179,28.74796,9.709544,-6.9309244,118.49012,-68.29486,-68.60732,1
147.5319,7.9433327,59.977333,-116.79984,-27.853317,-10.935088,-153.9946,55.267136,1
75.109436,-116.68158,24.78082,-84.8716,-71.51873,102.35167,-100.90283,-58.266613,1
-55.22995,14.22184,-59.999146,82.404976,-45.234898,180.09273,20.337416,59.11191,1
41.37378,-105.20088,16.534348,-57.712692,-35.405125,133.9343,-106.395164,-54.584614,1
71.90488,-108.64405,-12.161451,-146.42186,-51.38954,32.215347,-74.63019,5.4967737,1
63.00437,-35.181522,-48.07838,-55.57041,-61.432064,-33.62815,-157.12189,90.50743,1
41.916775,-157.94974,60.232666,110.52418,9.641753,69.58696,0.7688265,-55.92174,1
-72.56138,-62.057796,-52.03679,-47.00725,87.831635,-71.91728,-77.03331,-96.99478,1
171.75789,-74.69081,130.39726,-15.033033,-11.284519,35.861885,-108.13336,17.35097,1
-14.7292185,-58.45054,-55.263382,-36.263783,124.927574,-54.134766,-76.325485,-120.79021,1
51.82136,-35.814514,112.36213,151.7331,-47.667492,139.65315,-9.024263,-19.957209,1
-74.06094,171.09874,30.344824,-34.02504,-122.00032,129.27203,2.9353042,65.28056,1
41.59834,-81.31406,6.9430795,-107.27123,-100.82196,135.15648,-90.50889,-29.787756,1
28.121899,-25.598505,-88.046,-32.47735,-46.898727,8.669498,-146.43747,92.00576,1
55.899963,-80.321754,11.443016,-157.43344,-98.49757,70.793304,-73.85364,12.252255,1
6.6778708,-12.772341,36.771156,-145.057,-112.57683,142.34297,-70.19509,42.246693,1
46.728046,-149.25633,20.947767,-2.5995045,-12.205529,119.29948,-77.038704,-71.132385,1
101.345,-122.89483,-0.25883898,-126.25939,-44.49896,27.152088,-84.41734,-36.99037,1
27.53902,-146.5622,1.4735231,16.474203,-12.304117,144.728,-55.94095,-40.40441,1
168.42403,13.882187,71.69754,-111.196396,-37.228012,38.521206,-117.88516,57.182594,1
46.625534,-167.49063,28.1733,26.173649,17.906366,90.23669,-58.728897,-69.88372,1
127.424576,-109.349556,36.987804,-107.30121,-35.81611,24.841524,-115.15684,-48.02153,1
-112.309555,47.190643,110.62722,-6.772682,76.47151,49.837814,-39.38125,-218.93929,1
78.53107,-177.56046,40.324528,-28.285975,-15.670064,36.683,-60.09722,-108.58382,1
44.513996,-153.03978,3.321221,-23.864191,-34.172844,97.67383,-95.926384,-68.63001,1
124.31295,-162.29605,22.900988,-68.45838,-3.0082996,15.895497,-82.221725,-56.17747,1
3.1640553,-14.28141,29.10929,32.176655,-61.791203,140.24825,-149.88344,62.884632,1
115.393196,-171.11598,39.67155,-44.902325,-16.224705,32.573246,-70.8584,-70.85806,1
37.11095,-165.00786,-11.663151,-0.6838143,10.131428,110.767586,-38.151337,-23.453007,1
44.381546,-177.28154,23.160477,49.04023,31.387417,69.39324,-32.6559,-66.86148,1
53.90985,166.30336,57.665535,-5.81684,-108.143776,125.00635,-21.716278,18.88314,1
35.47436,-153.54941,63.43986,96.80977,17.120102,94.72548,-40.86871,-52.575756,1
26.902412,14.839585,45.625397,-64.327286,-56.835526,190.84123,-101.67164,33.257607,1
55.527584,7.2086787,126.409454,136.32677,-56.96709,146.63605,-29.886213,-19.141958,1
159.17625,-13.917357,64.2113,-115.227036,-19.868504,12.18972,-136.17477,23.711021,1
43.109196,-179.58487,2.388098,85.80121,17.356745,76.2937,23.071402,-42.289803,1
37.31085,-110.15432,-19.66931,-10.611887,-57.920433,162.7882,-30.518559,53.52308,1
63.82836,111.604004,107.72499,84.24954,-92.517715,128.41733,-30.813831,-9.52036,1
101.777115,56.95577,-26.862108,-101.49047,114.080154,57.027847,-93.84285,-25.938042,1
-44.575207,59.523457,71.05085,5.453125,-89.04106,220.73268,-58.183586,82.71114,1
-85.2198,-131.12497,-39.121975,86.314125,21.025131,92.167786,33.03602,-23.638222,1
-120.88527,-148.48087,14.1599865,41.850056,-0.72526586,107.09342,-49.47577,-2.035796,1
169.23999,-88.66753,105.216446,-9.738747,13.636878,41.585407,-105.5631,63.637318,1
36.70032,-163.9562,53.734768,97.732025,16.42163,87.87586,-29.858799,-54.154926,1
56.930695,90.06991,108.532486,83.8095,-86.460464,149.4721,-36.95649,7.65754,1
-128.08673,139.1853,-17.302288,-116.79981,18.559591,-12.951545,-114.51521,-62.0223,1
46.434734,41.359547,110.01035,86.77642,-62.582214,175.91588,-54.057957,20.408556,1
-14.705798,114.158295,56.15937,130.23853,-68.52139,-72.9114,-29.28023,-129.15128,1
75.2391,-38.34555,46.702614,-108.1022,-81.58341,119.61294,-124.7245,-9.666396,1
109.595856,-138.7122,57.75045,-26.811869,62.37562,-2.081838,-108.0558,-47.188435,1
82.43991,-41.91646,-8.201569,-158.25266,41.435566,15.535502,-110.696175,-31.475647,1
127.72603,-120.64344,76.91955,-60.91623,16.95023,-26.478151,-116.76876,-63.613026,1
-111.19679,52.73712,89.96242,17.69074,78.621254,48.810535,-53.026836,-220.59015,1
54.19705,-170.55598,4.0614753,-28.759361,-17.751858,83.929726,-64.932365,-90.44648,1
41.17317,-186.15633,22.298086,120.09852,-25.173334,38.708954,-77.878204,-2.3635755,1
48.583748,-160.5081,17.19009,-17.267998,-10.182052,92.30216,-74.438255,-79.709145,1
40.892128,-177.28876,9.722093,126.446014,-24.849588,35.16878,-75.99053,13.70479,1
44.66988,-165.15549,14.133742,-11.093241,-4.038152,91.72367,-65.13863,-79.89803,1
40.899246,-152.27881,23.809244,10.09228,-2.1252038,119.4991,-66.15218,-68.750656,1
125.302605,-122.56939,68.73109,-67.06095,17.333546,-23.831139,-113.74615,-64.54356,1
-133.7562,126.59073,40.29069,-78.73546,54.463154,-3.155015,-96.602,-138.61891,1
79.54205,-55.69094,39.444977,-109.6202,-85.4481,110.32466,-120.26661,-18.428762,1
86.23746,-56.578907,-9.027317,-157.67609,34.051,13.028571,-108.23963,-26.886557,1
98.349594,-136.21588,48.82655,-31.708776,73.373634,1.5783982,-104.85858,-57.3904,1
-84.7716,100.18894,31.201872,83.062614,50.04105,-69.83909,-133.30263,-188.65906,1
39.792313,22.79476,110.49634,73.11869,-59.7322,184.93117,-66.069626,17.465006,1
-103.51667,148.72859,-45.384453,-97.76287,-4.5289636,-45.049557,-128.26651,-52.221752,1
55.47001,86.46518,108.6936,82.780495,-86.12261,153.61703,-37.45746,9.220238,1
40.269703,-159.28806,30.227764,138.12805,-27.891157,39.220024,-86.39703,-1.4461131,1
53.844803,64.72076,147.68904,27.479551,-101.673615,159.3206,-122.17543,-65.84778,1
169.03189,-74.05798,109.96751,-9.809059,26.676392,39.545647,-116.87241,56.333027,1
-21.52739,6.6506267,89.22168,9.974041,-63.83576,215.80363,-67.45643,57.55877,1
-86.987625,-131.50299,-32.519638,89.56663,19.978222,91.491135,37.752747,-24.566088,1
116.984406,61.055008,-8.889816,-98.20834,110.473564,52.824783,-99.56416,0.47766426,1
64.77004,113.529816,111.099846,82.27801,-93.90576,129.88626,-36.353268,-13.50338,1
33.45311,-103.39338,-18.970219,-29.170595,-48.99127,161.98433,-45.957397,48.240112,1
160.85359,-9.159526,61.539577,-107.91658,-7.0053577,14.546231,-141.56987,36.457348,1
50.192825,-31.63943,127.193924,138.21382,-45.651344,145.18004,-33.88915,-21.389524,1
44.15443,-185.47733,-19.116508,56.25513,30.105383,64.02159,18.614532,-47.88441,1
54.96279,165.04453,57.799694,2.2900188,-109.826775,121.70821,-21.332876,13.889992,1
30.247665,5.129173,45.081154,-62.79205,-56.421795,188.1314,-107.65616,24.770666,1
39.02084,-141.65836,71.24767,102.733284,12.7896185,100.931046,-40.58915,-42.609325,1
40.768826,-167.41833,-13.982254,5.712838,10.779323,105.65556,-32.398705,-14.846638,1
38.394623,-173.08867,40.104004,77.36894,21.066545,82.14851,-32.889633,-60.2339,1
-6.7280025,-23.476072,27.462614,49.689625,-53.485336,133.48524,-153.1952,62.697506,1
113.39619,-171.07687,44.523964,-41.044083,-17.488646,35.048157,-69.55997,-71.100105,1
77.282005,-179.25755,38.11488,-27.441504,-13.315302,34.42571,-58.135452,-109.60508,1
124.29877,-163.99785,32.43693,-59.147316,-11.756879,22.93632,-78.62785,-61.03309,1
44.39317,-165.02457,-3.0107346,-21.528538,-30.7164,77.27989,-96.64221,-71.05952,1
36.986492,-138.88889,68.19024,93.222824,14.01486,107.1377,-50.276234,-46.837147,1
133.8669,-101.68819,42.74611,-105.72433,-39.03218,25.825197,-123.73383,-43.00341,1
46.124237,-159.62653,32.013523,24.219545,9.091897,104.85806,-65.07727,-64.481926,1
167.93579,28.4572,81.67887,-109.31799,-45.94737,59.21083,-102.25084,67.72442,1
30.295572,-137.5436,2.5643728,-5.062376,-10.780944,144.89554,-69.88345,-48.745674,1
101.297,-128.0261,0.60405993,-120.616646,-50.750328,35.02998,-82.72289,-43.768517,1
28.997816,-53.288757,32.43302,-158.42056,-114.30476,89.21463,-61.141552,26.298176,1
48.186752,-155.44904,19.835161,-2.4200642,-10.877192,110.99028,-73.83154,-73.106094,1
14.78231,-21.02553,-102.47955,-23.691881,-44.746574,33.373417,-140.35576,89.75898,1
71.27253,-117.64305,-2.2463005,-127.274994,-84.38325,83.29318,-69.92582,-45.31029,1
65.04231,-97.97494,-3.7352686,-150.24727,-70.60831,44.472404,-71.48005,11.630901,1
60.682922,12.935193,118.974945,122.96084,-20.750751,152.10948,-20.197903,13.245117,1
-115.88499,12.935,-18.68497,-13.29693,-86.766716,187.64891,-94.967896,85.4228,1
-47.11919,-56.2403,-55.831947,-39.70776,108.97562,-62.34033,-78.380356,-111.9783,1
49.068127,-12.044183,117.73295,98.88675,-24.888445,165.62941,-27.81766,11.945535,1
95.34489,-180.61983,14.189457,-43.720406,8.482028,-35.007893,7.659881,-132.62814,1
70.28431,-97.43451,-30.130005,-43.523636,110.04008,-65.84478,-53.3024,-104.8928,1
44.821194,36.709057,104.3612,87.74775,-78.10833,178.04291,-52.839077,25.620848,1
-85.43425,-65.86035,-43.396652,-63.301674,75.11466,-64.035904,-78.83061,-70.8204,1
56.357853,-37.932755,-17.241156,-174.79878,29.801985,22.325138,-97.43361,-5.8108253,1
86.513855,-42.72235,19.13806,-170.61806,-63.097645,74.972374,-100.110565,-25.931662,1
-83.37529,-153.06335,-1.5057727,-39.7823,1.5318295,119.91019,-37.640034,-24.145775,1
38.09956,-160.1487,32.855232,40.41894,6.6650825,111.41499,-55.081726,-56.778263,1
61.604755,-163.19215,3.0932443,-43.415764,-28.909145,89.35203,-78.25092,-86.49346,1
78.76518,-36.186954,-24.463018,-67.20742,-66.97687,-49.25532,-161.41066,84.838905,1
84.10341,-145.25557,9.09379,-80.09186,-47.53112,78.21034,-86.38256,-79.26226,1
47.315067,-171.85963,26.079004,27.913595,22.325802,80.97763,-52.382126,-72.61421,1
96.052574,-110.97297,34.828896,-101.38535,-64.317215,73.44385,-105.23944,-66.14111,1
46.742153,-57.658062,123.023605,105.03112,-7.1926003,148.46979,-47.496445,-12.846784,1
155.89792,-1.4609118,61.061108,-123.86109,-33.05174,21.688515,-129.89723,36.317802,1
50.81377,-162.44489,17.756184,-21.20862,-13.691471,86.40378,-71.610146,-85.29825,1
-77.75002,64.62751,63.517628,21.12664,-92.87163,205.97336,-61.687637,90.47698,1
134.07404,-34.17814,112.50174,-50.193623,-36.51764,88.613686,-115.202,5.82699,1
115.44533,-14.952814,63.32816,-134.55428,-85.70106,74.84621,-112.56401,0.68400234,1
126.03198,-153.36795,46.85578,-56.502224,-13.87594,11.134436,-96.78364,-75.56259,1
64.04556,-34.431496,90.16842,-36.877922,-47.61529,158.63753,-112.667,2.4495568,1
41.485237,-163.88289,37.73644,48.79766,14.413974,102.535255,-55.27248,-56.717815,1
40.83174,-126.24364,81.11325,109.9718,4.1623974,114.805824,-43.88587,-36.117012,1
-42.8714,183.67831,-55.065876,-31.101377,-82.41901,-68.95258,-87.85336,-105.64618,1
-33.448036,-59.147385,-30.627989,104.48444,25.250038,136.22769,109.164474,6.285976,1
34.379623,18.011992,96.52061,47.700657,-58.456047,194.03601,-65.47922,28.561731,1
63.055702,43.748886,-44.744236,-118.68557,107.188805,61.428734,-83.54847,-72.06505,1
67.44324,77.85225,87.17916,94.41962,-106.887535,131.5606,-32.332718,48.940823,1
103.912926,-159.28783,79.53398,-6.610615,-17.915018,28.9751,-77.16003,-83.690926,1
46.45208,99.63427,-45.905716,153.25684,-62.701557,47.54408,-92.1878,14.565475,1
120.08133,-111.313835,-38.20778,-106.749695,88.947914,-52.143303,-43.804703,-98.77606,1
41.95145,-173.50085,34.463535,64.68314,22.416727,86.58605,-36.84747,-59.59515,1
34.79748,-57.278145,21.583862,-69.56685,-74.18276,174.44742,-101.9881,-16.427343,1
66.572655,-170.41122,3.2854698,-47.651016,-24.950949,74.393875,-68.604164,-96.37152,1
-93.61535,6.592098,39.388058,117.925804,20.788248,125.46011,142.41446,-38.368477,1
-73.85752,-22.624674,25.128744,143.20784,20.45866,125.711754,125.30062,-22.03011,1
131.66946,-35.413113,64.71215,-39.979553,99.157684,34.543217,-154.47815,-7.705701,1
-126.77887,-123.11442,-21.005903,27.633444,-22.21869,118.37427,-59.141308,13.785068,1
-115.38367,38.042397,116.632675,-14.452219,75.34484,53.353283,-37.248093,-215.48668,1
38.34034,-172.99875,43.33489,79.0244,19.921614,84.904465,-34.960373,-60.391766,1
69.63337,-159.73996,2.6816237,-54.962593,-36.63407,87.31283,-80.283264,-85.46913,1
24.106281,-71.84322,-40.16044,194.79105,24.795965,60.486774,-50.400097,21.16633,1
-127.00168,132.94734,40.424545,-113.99638,29.736568,19.267569,-89.76644,-120.62541,1
139.6395,-158.95618,68.22736,-6.992883,4.735723,8.138287,-89.832756,-22.682646,1
76.27973,-164.2177,3.7167246,-60.57025,-35.27396,75.12413,-73.730934,-94.79153,1
71.23538,-84.62091,-50.924393,186.25285,5.667016,34.032352,-59.93827,25.127113,1
98.84636,-162.04144,16.267435,-75.78823,-20.090565,33.963757,-72.772934,-96.345764,1
119.314476,27.355495,28.9498,-96.645935,104.37779,38.15084,-132.66359,-13.65627,1
65.333275,-146.33841,3.6147962,132.37035,-40.896187,55.095284,-61.672565,46.737823,1
130.63132,29.21844,36.726044,-88.68749,101.973915,40.0565,-141.90329,2.8211598,1
98.69864,-156.52216,23.539778,-74.11299,-27.050522,43.159,-81.954506,-92.90504,1
92.03432,-147.1247,78.69132,-7.188508,-36.53397,78.045876,-59.109146,8.552887,1
73.33813,-154.75078,7.950229,-57.76977,-41.59421,87.88102,-86.13242,-86.33202,1
-85.38686,43.015247,57.956413,69.435265,87.673904,76.02627,-20.990307,-217.52063,1
93.39987,-111.43525,11.435732,-127.23034,-73.75415,62.07131,-88.07486,-45.723484,1
27.404978,-86.05086,-33.7151,191.61154,15.74438,53.57963,-61.97717,25.769264,1
35.448055,-156.6261,58.293175,99.89137,14.997469,93.44704,-35.803154,-54.789104,1
39.605072,8.339723,107.06839,63.252865,-59.79598,188.76984,-70.33274,22.168756,1
141.12212,-36.81194,76.491745,-32.295578,88.95164,30.394697,-156.7581,6.0020456,1
-115.401855,-101.46785,-61.54272,4.1363716,-30.780617,114.2293,-52.287594,18.481123,1
-95.2202,-58.253487,37.089687,124.882935,-10.656091,119.32741,95.781166,25.156693,1
-73.91595,-33.005585,22.354961,144.9218,13.775108,124.507866,117.277985,-9.016639,1
64.8945,-163.9334,4.2856545,-47.00276,-31.22843,85.36942,-77.75277,-89.10973,1
16.29572,-12.864432,25.109451,-80.92722,-78.898056,191.89514,-96.34652,16.035736,1
40.781025,-171.37888,36.81305,59.635765,19.40084,90.24641,-40.52279,-60.163914,1
38.698864,-64.418236,109.03854,117.2195,-39.48391,153.28307,-29.296206,-30.112606,1
106.701904,-165.58167,71.3043,-16.373766,-15.273967,18.6622,-73.85221,-88.19179,1
129.37495,-128.86015,-33.350777,-103.498566,72.84928,-55.655502,-33.34388,-97.65445,1
-40.371117,137.39062,-36.032543,98.102036,14.190284,52.3469,-126.22124,-132.66338,1
51.383358,38.08473,-49.69896,-121.466965,104.19221,61.65802,-81.43607,-85.94807,1
37.824554,13.786346,102.712296,62.1397,-53.248695,189.5748,-62.623672,26.812344,1
38.458836,-136.48482,76.323456,106.69663,8.546528,105.67529,-39.730873,-41.09509,1
-32.80589,-62.350418,-36.246204,102.53631,24.579096,136.96603,100.452095,11.683667,1
-30.801003,-119.4994,0.27126762,146.96796,1.4714098,82.0452,-92.13981,19.87368,1
13.529424,197.88074,41.111904,7.596465,-113.50854,13.026434,2.642269,-36.88872,1
39.549824,-136.51021,55.960785,45.917244,3.49632,126.40585,-75.3109,-45.67181,1
121.87849,-12.290142,66.7498,-135.55528,-82.17286,66.36153,-113.79958,0.8890116,1
129.78975,-148.76224,56.975807,-51.85862,-24.620502,23.987343,-103.72121,-75.28146,1
67.29119,-164.94086,20.123163,-39.809093,-15.120863,68.31212,-75.84007,-94.405754,1
131.63748,-27.343098,117.12683,-45.169266,-31.451822,99.05292,-112.4012,13.31166,1
-111.14125,92.12536,-5.844935,98.40891,5.3074303,154.943,80.640144,-51.01136,1
129.90219,-53.525913,33.07108,-134.30557,-48.55589,21.26012,-124.65647,14.073699,1
45.893116,-55.585243,121.81446,83.9853,-1.6451322,150.6965,-64.10326,-10.002395,1
92.029564,-116.06703,32.352165,-96.64838,-56.674076,77.0558,-106.27224,-71.75193,1
46.865414,-173.2194,24.733944,27.83759,23.784325,76.96255,-51.122078,-74.61281,1
79.38883,-149.57773,9.0945015,-73.64498,-45.16779,81.738594,-83.939384,-84.14235,1
58.474346,-143.91757,6.4686913,-47.650814,-42.322197,108.91438,-93.00573,-74.11282,1
92.8797,-34.627182,-1.773891,-80.24479,-69.608955,-60.08942,-164.22427,78.81653,1
-92.99769,-143.7222,-22.097868,-46.892384,3.0252979,119.097824,-51.860687,-11.385706,1
115.4397,-31.804201,28.14152,-167.66826,-52.275803,40.622124,-102.365364,-7.6745696,1
43.75613,-170.60185,12.136503,3.2005813,9.821797,86.88588,-53.44633,-79.81503,1
-81.098206,-68.730064,-43.08793,-75.49593,74.18154,-55.374596,-82.27429,-60.77408,1
