z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,label
0.017350279,1.5856054,0.32610974,-0.6716962,0.9967469,1.744821,-0.3180085,-2.3846347,1
-0.12359508,-0.6446471,0.93135923,-1.735891,1.3201771,0.2781337,0.34518376,-1.3413112,1
-0.28990802,-0.04909612,-1.0928638,-1.9285444,0.2838027,0.49474534,-0.2733978,1.2186731,1
0.36477295,0.33275586,-0.30735803,-2.2662756,-0.5876073,0.8764709,-1.0260291,0.22671051,1
-0.4194302,0.99723214,-0.29018605,-1.7681018,2.0545,0.31104773,0.3214087,-1.0662681,1
-0.65069926,-0.8119861,1.1106113,-1.6339505,0.89880997,0.055435378,0.48927096,-2.1337464,1
0.610143,1.6310129,-1.4245771,0.33452368,0.9773133,2.1639094,-0.17939311,-0.32375205,1
-0.2456734,1.1465479,-0.77243906,-1.4877468,1.9363064,0.58719283,0.6346709,-0.78750664,1
0.17589961,0.07264177,-0.48151398,-2.0477085,0.99966294,0.48278666,0.38293308,0.39128798,1
-0.95570964,-1.83894,1.293597,-1.3655591,-0.16830325,-0.070469834,-0.6648677,-1.4951143,1
-1.1431998,-1.7785629,1.3432084,-1.5156734,0.07710096,-0.017129954,-0.50105023,-1.514806,1
-0.6239607,0.48007113,0.67341846,-2.005466,1.7219337,0.1379447,-0.21305871,-1.2032394,1
-0.7809925,-2.5161366,1.0631274,-0.96787506,0.11299215,-0.6013715,-1.2169484,0.1820136,1
-0.741201,0.4300255,0.89224267,-1.7654625,1.5300297,0.028134882,-0.13943027,-1.9023904,1
-1.250191,-1.4818627,1.7487333,-1.3498279,0.33226177,-0.5358503,-1.338278,-0.7676113,1
-0.47807425,0.310219,0.60449064,-1.9462651,1.7215561,0.34604856,0.07530605,-1.0008663,1
0.02012305,0.9075227,-0.84904855,-1.8416923,1.4682649,0.79010653,0.3164742,-0.30137652,1
-1.3402468,0.26264364,1.1229807,-1.8080971,1.4167247,0.17983621,-0.67594826,-1.3926693,1
-0.33188403,-0.561996,0.6188277,0.3915054,-0.8890515,-0.87832874,-1.7185214,-3.5228539,1
-0.68223685,1.1731033,-0.4872763,-1.5243815,1.7864186,-0.1635459,0.041438885,-1.597062,1
2.7137737,-1.3791765,0.37376916,0.94792014,0.80531126,-0.32272488,0.045836143,-0.23563597,1
-1.137258,0.05502726,1.3867434,-1.9106654,1.2040298,0.054218862,-0.7348778,-1.5145559,1
-0.11828767,0.7281154,-0.80440485,-1.9723477,1.1601927,0.8200875,0.3242817,-0.07027013,1
-0.42201585,0.06836974,0.8658789,-2.1669986,1.3346946,0.75481904,-0.51628184,-0.5162864,1
2.4800942,-0.87560755,0.24075325,1.3936896,1.007396,1.3419614,0.3640069,0.7129638,1
-1.3749411,-1.3348569,1.0231854,-0.83549374,-0.91971064,0.43035406,-1.8072312,-2.0279644,1
2.377791,-1.7291312,0.14674382,0.6901403,-0.29192203,-0.98554224,-0.07112133,-0.5903779,1
-0.5401482,-0.34263694,1.2105596,-1.795485,1.4989688,0.10727518,0.31977835,-1.5979114,1
-0.21793005,0.48071712,0.4784472,-2.060956,1.5747994,0.5155035,-0.24617726,-0.7897427,1
1.9246923,-0.90467274,-1.0271769,-0.51742613,-0.44153956,-0.68635803,-0.71997577,-0.46056318,1
-0.4808142,-0.08350553,-0.5560696,-2.1843593,0.11888255,0.44294327,-0.45313126,0.9985711,1
-0.7705407,1.4397812,-1.4465656,-0.55054146,1.2920471,1.0213801,-0.042232946,-0.8927362,1
-0.3392403,-0.020475138,-0.8940628,-1.9812677,0.29410762,0.75761104,-0.2809252,1.0925457,1
-0.6654284,-1.716229,1.2148825,-1.7795615,0.12859935,0.31830716,-0.28575474,-1.0174375,1
1.2755121,0.22343546,-0.11360019,0.81886584,1.4718288,2.130323,-1.0197898,0.81862736,1
-0.36414048,0.68612754,0.9821414,-1.7232167,1.0122324,0.7667642,-0.32724375,-2.1108737,1
-0.39988545,-0.4240973,1.1324067,-1.6643778,1.2892607,0.055157132,0.43292814,-1.9396653,1
-0.7091602,0.96621805,0.096748106,-1.7769568,1.7436212,0.13698101,-0.005003672,-1.5950034,1
-0.82244766,-1.6022925,1.0744824,-1.67804,0.4611602,0.22159408,-0.2832337,-0.92396176,1
-0.6046448,1.0752981,-0.20570797,-1.5407169,2.030715,0.17666325,0.41133234,-1.7666323,1
-1.0652794,-2.126136,1.5114762,-1.0781912,-0.44969824,-0.256019,-1.0629929,-1.5140575,1
-0.7116412,0.71782696,0.6086292,-1.7247776,1.7027159,-0.11126146,0.036293745,-2.053245,1
-0.8127023,1.0622786,0.028586846,-1.6317536,1.8236492,-0.033291273,0.22750805,-1.7252488,1
-0.41006613,0.025907112,-0.8382222,-2.087034,0.28710243,0.49412435,-0.29124486,1.047,1
-0.74285966,1.1892782,-0.40995193,-1.3794605,2.195929,0.23582962,0.7293063,-1.3647115,1
-0.38195422,-0.44813755,1.2157032,-1.67771,1.4107261,0.14777772,0.23993687,-1.6332829,1
0.028500985,-1.1331306,1.1461507,-0.35037017,-0.83928394,-2.4558802,-1.4238743,-3.1423788,1
-0.58186495,0.009448675,1.1073961,-2.0846705,1.2913147,0.64823127,-0.6161135,-0.7254237,1
-0.51700205,-2.2717874,0.5529419,-1.2887194,-0.07016046,-0.17023106,-0.7610507,0.5080007,1
-1.8839424,0.22538991,0.708542,-0.7658933,1.803118,-1.5057061,-0.083720334,-2.7401838,1
0.45371175,-2.2995274,0.5280506,-0.703745,-0.46349698,-1.8080518,-1.2795736,-0.16854593,1
-0.7589135,-0.6448207,-1.0170084,-0.7648394,-0.272462,0.18112415,-1.0784942,2.3330603,1
-0.79919034,0.16510585,0.994253,-1.8650763,1.5274757,0.2317594,-0.3589699,-1.3758812,1
0.11773006,-1.0887907,-0.46370012,-1.5016602,0.5402126,0.9477264,0.054911233,-0.5683242,1
-0.1009499,-1.9589325,1.2412841,-1.3461782,-0.23594317,-0.6487784,0.10042894,-1.9275779,1
0.7208882,-2.1075673,0.92098314,-1.1033648,-0.3587074,-1.5153773,-0.2804059,-1.4314961,1
-0.7017482,1.0782479,-0.08832188,-1.716626,1.8976893,0.072544076,0.3708755,-1.6945261,1
-0.096412726,0.345356,1.0078018,-0.9106907,0.19589208,2.4245212,-1.0347503,-1.4823673,1
-0.8786749,-0.14102751,1.2711672,-1.8351947,1.2797164,0.098177984,-0.27320644,-1.9217672,1
-0.9072182,-2.0933652,1.3344749,-0.47244856,-1.0206511,-0.6708734,-1.9517415,-1.4058139,1
2.5877645,-1.0342318,0.4572066,1.2983763,1.4596351,-0.33276108,-0.15107103,-0.55226934,1
0.74018496,1.80665,-1.6188639,0.04481592,0.7595082,1.3667554,-0.52794915,-1.0477245,1
-0.3944784,-1.8005747,1.0705652,-1.5802925,0.27962026,0.08288585,0.10755777,-1.4570266,1
0.13687766,-2.1776662,1.2549657,-0.8261374,-0.51046383,-2.1429193,-1.125108,-1.5985392,1
-0.58338374,0.543402,0.7445909,-1.8328131,1.572712,0.14886437,-0.115278274,-1.707043,1
-0.5594799,-0.97947174,1.1161594,-1.7429351,0.9740483,0.14485762,0.36670622,-1.6127218,1
-0.67734367,0.37054577,0.9578612,-1.7664845,1.5543903,0.0040512737,-0.15277033,-2.027088,1
0.854694,1.9928762,-1.4577737,0.4468143,1.4112644,1.0298753,-0.4869392,-1.3673702,1
-0.722051,1.0969545,-0.29876798,-1.4403205,1.9921952,0.2518777,0.45189747,-1.6547664,1
-0.6931926,0.50532466,0.85368896,-1.6836791,1.6033342,0.024099737,-0.122680806,-2.0561228,1
-0.6446939,1.2764422,-0.33995047,-1.4621984,1.8113912,0.410131,0.52583325,-1.6642833,1
1.2528605,1.733866,-1.3713893,0.2727389,1.6050216,1.0828391,-0.30587202,-1.1504843,1
-0.4181427,0.6986421,0.46447515,-1.7800535,1.7097872,0.19234708,-0.06966298,-1.4179797,1
-0.65880984,-0.9367243,1.2128818,-1.8183061,1.0906677,0.083776556,0.28933114,-1.5421133,1
0.08846246,-2.0999067,1.3691971,-0.85458535,-0.5437773,-1.9622656,-1.1944581,-1.6516361,1
1.4486322,1.1429515,-1.5839006,-0.3075052,0.73034614,1.2719684,0.056376893,-0.5497301,1
-0.33383647,-1.6125036,1.0862601,-1.5262481,0.023391701,-0.2239714,0.027514707,-1.9340516,1
-0.19388327,0.016708348,-1.3486757,-1.5194845,0.13947618,0.61530924,-0.24326198,1.5776467,1
-1.0709666,-2.276008,1.3343111,-0.3606214,-0.9297248,-0.48462328,-1.972914,-1.0328318,1
-0.8157098,-0.21353474,1.3914298,-1.8269509,1.0056154,0.12999263,-0.2005434,-1.9790392,1
-0.75835633,1.0562873,-0.1333945,-1.522245,2.0042584,0.1994096,0.3560219,-1.5964905,1
-0.06710804,0.4490449,0.9528172,-0.85943747,0.15201546,2.4022255,-1.0692741,-1.6368566,1
-0.30521935,-1.8221391,1.1735967,-1.388577,-0.204121,-0.7798046,-0.009955175,-1.914131,1
0.37991005,-2.166292,1.1996363,-1.0809574,-0.4096042,-1.2677565,-0.3504789,-1.4587194,1
0.5695038,-1.3475057,-0.29362437,-1.5111121,0.5398442,0.71875775,0.24588773,-0.73268354,1
-0.39722735,0.5566152,0.6986108,-1.8369911,1.6850588,0.20877817,-0.3035596,-1.2212263,1
-0.15385875,-1.62408,-0.36064002,-0.9357715,-0.20004207,-0.5231968,-0.8426908,1.4823586,1
-0.07570985,-0.010769572,-1.6407596,-1.2566171,0.1821722,0.38223213,-0.17825179,1.6670564,1
0.026889998,0.44970348,-1.2661837,-1.8425208,0.82380354,0.6654076,0.19233148,0.7557755,1
-1.768758,-0.22968724,0.8158805,-0.8357822,1.4803054,-1.1329579,0.023492463,-2.9780495,1
0.22097468,-1.3072035,1.1177596,-0.21540126,-0.79187167,-2.5440888,-1.5142977,-3.092453,1
-0.50902337,-0.0683375,1.1137778,-2.218612,1.1184441,0.7396175,-0.6789022,-0.5722921,1
-0.37194705,-0.067294955,-0.78041834,-2.1312354,0.24863368,0.5317921,-0.26814133,1.05722,1
-0.32099715,-0.1977536,1.1417433,-1.8588676,1.7339098,0.2871186,0.13205893,-1.1424727,1
-0.75008804,1.1710082,-0.43925,-1.4031473,2.2140906,0.28688315,0.64009297,-1.4238976,1
-0.65387005,0.64267635,0.54818195,-1.636253,1.7866498,-0.13449581,0.018053558,-2.1211867,1
-0.5989321,1.136866,-0.09421366,-1.6779625,1.95858,0.11438523,0.3436682,-1.6092005,1
-0.9406991,-1.588927,1.1262907,-1.6662523,0.39966515,0.20794821,-0.34449673,-1.0848562,1
-1.3239028,-1.7724673,1.5439123,-1.443097,-0.0829688,0.16097741,-0.84780043,-1.4238603,1
-0.6901419,1.0570599,-0.37054682,-1.5041368,2.1156876,0.24991089,0.54198205,-1.4663932,1
-0.525588,0.86374176,0.9163227,-1.4760756,1.180686,0.8296601,-0.23135358,-2.3078268,1
0.54094434,0.40971437,-1.62587,0.9597705,2.306609,1.1795832,-0.45811903,1.1863968,1
-0.6621223,1.0130018,0.01938354,-1.7439803,1.8860209,0.0318442,0.1445542,-1.6198587,1
-0.46918076,-0.6158626,1.0549346,-1.6319689,1.1388239,-0.14690015,0.47719124,-2.1791968,1
-0.64731485,-0.4538656,-0.73498195,-1.445586,-0.14644665,0.12666108,-0.73439515,1.9055277,1
-0.44701022,0.009905041,-0.82562745,-2.003743,0.2968027,0.45728856,-0.2594594,1.0280333,1
-0.88901585,1.3712227,-1.4051453,-0.94229263,1.2275201,0.76145494,-0.12645392,-0.9390203,1
0.1683221,0.09364724,-1.5064448,-1.5373617,0.5601421,0.49309275,0.43858525,1.1320401,1
0.06775497,0.21224448,-0.78637403,-1.6816643,-0.14273831,1.3353009,-0.043063503,0.86900926,1
-0.29989967,-0.22150132,-0.45053628,-2.1052601,0.6282452,0.25153092,0.09091804,0.66119623,1
2.1625524,-1.7948714,0.36659074,1.5384144,-1.5157776,-0.2080359,-0.0777556,-0.8511639,1
-0.6216418,-0.32174096,1.3187717,-1.6999867,1.4101458,0.020932097,0.23880877,-1.7734714,1
-0.6531335,-2.5161304,0.92162156,-0.89331543,-0.09222748,-0.08495847,-0.75716555,0.3209152,1
-0.3527687,0.13638216,0.8020442,-2.178676,1.259195,0.47892946,-0.41109213,-0.74093914,1
-0.94889385,-1.1748084,1.0004513,-0.56557393,-1.0499289,0.06668477,-1.7065033,-2.7291253,1
-1.104563,0.16235125,1.3298572,-1.8581522,1.2728479,0.024011225,-0.68176055,-1.5477285,1
-0.10018785,0.6861403,-0.8906767,-2.0186777,1.1961578,0.74993443,0.28774977,-0.02295628,1
-0.70688945,-0.6829201,-1.0128936,-0.62430614,-0.21044989,-0.061957575,-0.9442663,2.49677,1
0.33896637,-1.8460622,0.13526566,-1.7029657,0.6629539,0.44891915,0.6078813,-0.4620615,1
-0.09474931,-0.096795805,-1.4079238,-1.4215977,0.262236,0.52351785,-0.20044692,1.5718141,1
-0.94364476,-0.45982805,0.74333346,-2.0371644,0.31781057,0.6409375,-1.6180073,0.5439611,1
0.121564716,0.70956784,-1.2563174,-0.41344216,-0.91220963,0.6091463,-2.3526824,-0.98009855,1
-0.31960914,-0.5945493,1.0324743,-1.6096609,1.6496283,0.24138787,0.5369402,-1.0316329,1
-1.295921,-0.92947143,0.7366451,-1.6169746,-0.60746455,0.54748255,-2.119633,0.48959836,1
-0.42884928,-0.8874694,0.8999997,0.086622864,-0.98636085,-0.66932476,-1.8100845,-3.3722851,1
-0.060798742,1.9760942,-1.6790214,0.50664747,1.8021687,1.5237873,-0.3702512,-0.6709163,1
-0.715137,1.5245522,-1.5217404,-0.39286548,1.2036098,1.2262043,-0.101726755,-0.87527215,1
-0.9092793,0.11388709,-0.76909244,-2.3724627,0.16416779,1.2065594,0.08040955,1.4016021,1
-0.3676113,0.5571741,0.45486838,-2.0592291,1.6309584,0.35683602,-0.19598067,-1.0346463,1
-0.2037879,-0.014252301,-0.9903253,-1.9152781,0.36550957,0.56541556,-0.12912491,1.212347,1
-0.61114293,1.1004192,-0.09801251,-1.657059,1.9609731,-0.04855445,0.29833442,-1.7609061,1
-0.68428063,-0.11285783,1.3245577,-1.9732935,1.2423433,0.51240206,-0.5694849,-1.3849709,1
-0.22230384,-0.8758772,0.83353037,-1.7448692,0.898744,0.07290129,0.30466244,-1.9190488,1
-0.7865229,-1.6375586,1.0339315,-1.5980971,0.39911422,0.14067538,-0.31367245,-0.7194483,1
-0.5451288,0.64089555,0.5975537,-1.8037708,1.699706,0.10111514,-0.1026399,-1.6622747,1
1.792533,-0.4663049,0.406739,0.45966566,0.83549553,1.8162596,-0.9840324,1.0638222,1
-0.41844988,1.1692086,0.64440376,-1.1825306,1.2450844,1.2825091,-0.03202587,-2.2917693,1
-0.3489442,-0.6424828,1.1924374,-1.7536286,1.3704416,0.20199813,0.28607848,-1.6111605,1
-0.2746429,-0.09197745,-0.9387066,-1.9599415,0.22281809,0.6499845,-0.11807928,1.1409445,1
-0.5971976,1.1859597,-0.4653636,-1.5809124,2.1324863,0.24117416,0.477635,-1.1671312,1
-0.61511797,-0.08941658,1.1629453,-2.0745466,1.0970576,0.62529993,-0.6309428,-0.8364265,1
-0.509964,0.66410255,0.6943531,-1.7998173,1.6288112,0.10956223,-0.0807895,-1.8050921,1
-1.8723873,0.59316427,0.41915548,-0.86603314,2.210526,-1.1429343,-0.014314704,-2.4332702,1
0.106732674,0.2996921,-1.726972,-1.4798428,0.78619397,0.70552313,0.32511014,1.1143931,1
-0.48389766,-2.3054113,0.70624524,-1.2863337,-0.15270393,-0.11953104,-0.7091763,0.20711134,1
-1.8455653,0.07233831,-1.0860116,-2.3324192,0.58025914,1.6085558,0.3670151,2.4582536,1
-0.0016155764,-1.2069478,1.0686455,-0.33936664,-0.8531401,-2.2983868,-1.4388485,-3.3344646,1
-0.74414337,-0.08674435,1.2912027,-1.9355125,1.2063446,0.19521385,-0.44734028,-1.5282803,1
2.2733803,-1.5473864,0.60228145,1.9032449,-0.51368654,0.8974377,0.22707699,0.02897669,1
-0.4030875,0.10674837,-1.1270412,-1.7501917,0.32085264,0.64433336,-0.19534208,1.4879261,1
-0.37990376,-0.03168212,1.1758839,-0.9427552,0.13366058,2.383593,-0.8297218,-1.4562495,1
-0.014639802,2.2324796,-1.4013267,0.1677168,0.6456792,1.4341433,-0.6982308,-1.5502994,1
0.21887589,1.489556,-2.0563104,0.37165827,2.6967454,0.7472109,-0.11311202,0.2546739,1
-0.123595625,-2.2605052,1.4593863,-1.0529296,-0.36881047,-1.0521668,-0.47530705,-1.5608284,1
0.21911038,-1.778545,1.161033,-1.3623437,-0.25535905,-0.9497008,-0.02829571,-2.0475028,1
-1.6480193,-2.5005713,1.0254451,-0.32075548,-0.24623887,-0.24808156,-2.0077043,-0.03244706,1
-0.6546748,-0.28537655,1.4110314,-2.042114,1.0292742,0.31662565,-0.3953608,-1.6529747,1
0.5662412,-1.3541845,0.8008891,-1.2830852,0.4142748,-0.56401217,0.9351926,-2.3489666,1
-0.40564132,-1.9310275,1.6325477,-0.8662444,-0.7105287,-1.4669781,-1.3049271,-1.9634287,1
2.6305008,-1.1406633,0.14139351,1.7397385,0.62781817,0.72523254,0.7317274,0.09278003,1
-0.74037904,1.111092,-0.054651286,-1.4351825,1.9709741,0.0920127,0.37980908,-1.8505439,1
-0.7068382,1.2109464,-0.22865988,-1.4326863,1.871327,0.4685309,0.46284938,-1.6979152,1
-0.45100084,0.08617078,1.0091465,-1.9796987,1.5613595,0.24288404,-0.19046873,-1.3625772,1
-0.6210966,0.39748028,0.8561236,-1.9164166,1.5395983,0.2873216,-0.22759987,-1.5624615,1
-0.54000616,-0.5423546,1.161169,-1.9811134,1.5863401,0.31345508,0.005494762,-0.8808898,1
-0.51560396,0.29681522,0.92604315,-2.022632,1.5470198,0.21804218,-0.23319538,-1.3204935,1
-0.7152466,1.0565604,0.028201483,-1.5344734,1.9527464,0.008853201,0.33052996,-1.651405,1
-0.65050435,0.82531387,0.31663272,-1.885171,1.7348422,0.20765397,-0.035611745,-1.3380624,1
2.8379343,-1.2216069,0.064074546,1.7478125,0.68505794,0.4876976,0.7624826,-0.060680415,1
-0.1292916,-2.1401424,1.4277612,-0.76606405,-0.6777762,-1.8097965,-1.2220286,-1.7859054,1
0.73401505,-1.0625015,0.7463536,-1.3191979,0.38278556,-0.536781,0.79446495,-2.3255959,1
-0.6502083,-0.2837954,1.4643506,-1.9387373,0.96910834,0.15991922,-0.33854568,-1.8860859,1
-1.4140795,-2.372969,1.1383562,-0.35531992,-0.6150285,-0.3623559,-1.998465,-0.5672912,1
0.27632222,-2.094512,1.2361925,-1.1247513,-0.44789246,-1.3433806,-0.44932622,-1.5444349,1
0.33093467,-1.8408132,1.120843,-1.3320328,-0.2684708,-0.94490886,0.11669754,-1.8652599,1
-0.4913246,-0.20401734,1.0259879,-0.996714,0.14587814,2.3075838,-0.7458169,-1.346613,1
-0.6836565,1.1101292,-0.15995282,-1.5536288,2.082113,0.14131546,0.39852837,-1.7613404,1
-0.46145365,1.9194256,-1.0048188,-0.22971542,0.954666,1.6769378,-0.11161369,-1.5840725,1
2.507368,-1.5766964,0.33837518,1.7302141,-0.29394555,0.4704541,0.40389118,-0.21854346,1
-0.33481812,0.07951654,-1.1029934,-1.7930754,0.20791352,0.37937647,-0.21800733,1.4885827,1
-0.5502855,-0.06146912,1.3180889,-1.881927,1.2718228,0.4137449,-0.4725846,-1.2552212,1
-1.0546362,0.15696819,-1.3166991,-2.0587723,0.16751046,0.9100814,0.13972409,1.9642239,1
-0.11039574,-1.2099531,1.1470922,-0.3206123,-0.83408356,-2.2076325,-1.2205336,-3.3343143,1
-1.824824,0.9208934,0.21969755,-0.81616384,2.3341203,-1.1457446,-0.108517915,-2.2937534,1
-0.5209636,-2.338051,0.8399177,-1.1036075,-0.23713477,-0.153581,-0.61200225,-0.02569966,1
-0.50556165,-0.7746251,-1.1912373,-0.17928217,0.012844324,0.05916842,-0.8526244,2.393003,1
-0.5577783,-0.38139504,0.8688371,-2.23399,0.7481133,0.80621946,-0.9476125,0.18350556,1
-0.763558,0.98763114,0.029719451,-1.6305848,1.9676096,0.19746609,0.24591574,-1.7742131,1
-0.33009025,0.4827294,0.5600876,-2.0706189,1.600808,0.255293,-0.050042674,-0.94470626,1
-0.29897434,-0.59766084,1.1362269,-1.7482916,1.3830612,0.19540802,0.19458352,-1.5465627,1
-0.35953894,0.06829527,-0.9352376,-1.9854126,0.2278517,0.5819847,-0.22123212,1.0912862,1
-0.43585774,0.6835827,0.61350334,-1.8753017,1.723487,0.21682528,-0.07975145,-1.5341753,1
-0.48306692,0.8595265,0.92375815,-1.3054154,1.0996625,1.0368807,-0.08554766,-2.4494991,1
1.082384,-0.5886923,0.07180785,0.12541541,-0.16589698,1.6855072,-1.0845155,1.4644716,1
-0.24584587,-0.8707187,0.8332946,-1.6949807,0.7795923,0.17638382,0.27362078,-1.8706045,1
-0.96278185,-1.013777,1.4203295,-1.8817128,0.75852716,0.6791749,-0.80546343,-0.5064562,1
-0.55008334,1.0406204,-0.021930702,-1.7270337,1.8233852,0.0055234022,0.28125593,-1.5602641,1
-0.24659637,-1.5209644,0.7064346,-1.7965502,0.6155049,0.21309902,-0.4159335,0.50353414,1
-0.15799788,0.09988816,-0.7443321,-1.8183982,-0.118831925,1.3034077,-0.12516657,0.8438736,1
-0.36847526,0.6509695,0.50121844,-2.019366,1.5364182,0.3770124,-0.1794018,-1.3341002,1
-0.4835233,0.03702523,-0.7641077,-2.1169536,0.18816975,0.70436215,-0.24077016,1.0583788,1
-0.29466167,1.7963693,-1.6877607,0.043251194,1.2575886,1.7981626,-0.20034818,-0.6184318,1
-0.5259052,-1.0111704,0.9937811,-0.2990411,-1.0734401,-0.41629186,-1.8468565,-3.1159706,1
-0.77397317,1.3811263,-0.9828895,-1.1577702,1.5495183,-0.111360215,-0.027486062,-1.4656187,1
-0.20792794,-0.7073611,0.9884077,-1.60994,1.6914067,0.35064024,0.736201,-1.2590172,1
-1.1135608,-0.7995169,0.25160742,-1.3496774,-1.2270801,0.026148614,-2.1200175,1.2929515,1
0.03919589,0.7491196,-1.1223804,-0.37303004,-0.9726303,0.7793617,-2.4299734,-1.0227182,1
-0.44814336,-0.37362498,-1.2551843,-0.57820094,0.23671125,0.48495728,-0.9303457,2.3210466,1
-0.0029080957,0.5696026,-1.0186957,-1.9725991,1.0053273,0.6999865,0.3661467,0.083913356,1
0.39025152,-1.8797083,0.29692048,-1.5493436,0.26254547,0.43847218,0.55351067,-0.56049776,1
-0.23177214,-0.032180697,0.27490383,1.3323472,-0.8283254,-0.5149786,-0.72914666,-3.7016103,1
-1.5700952,0.9713124,0.04420221,-0.90739685,2.2501454,-0.38641337,0.52538735,-2.160039,1
-1.324502,-1.205184,1.6749735,-1.6185205,0.1135575,0.32481992,-1.00344,-1.9139073,1
-1.511076,-1.0818076,0.6361739,0.16183579,-1.0925881,2.0444758,-1.681385,-1.6933622,1
0.33318496,0.49836326,-1.4285219,-0.35247663,-0.87204206,0.5462388,-1.9657836,-0.79917914,1
-1.0402812,-0.07308426,1.3898653,-1.9630809,1.1975967,0.14279816,-0.660177,-1.2819738,1
-0.51484364,-0.08422943,0.9845335,-2.2306995,1.1540838,0.7394605,-0.49028534,-0.5226344,1
-0.69282264,-2.155073,0.8730929,-0.4802866,-0.65729463,0.5784158,-0.983626,-0.67264843,1
-0.46432054,0.5319858,0.62513715,-1.9727445,1.7189776,0.25986543,-0.17715397,-1.4480509,1
-0.44382405,-2.4491103,0.92515427,-1.1180124,0.0140527375,-0.25729686,-0.79076225,0.20940308,1
-0.8724692,1.0381048,0.26395816,-1.828932,1.754967,0.32769543,-0.34248468,-1.2036852,1
-0.3842119,-0.101727515,-0.9316746,-1.979439,0.23264793,0.6060776,-0.20828372,1.1651412,1
2.3100247,-1.6156894,0.48967773,1.8778955,-0.8080784,0.34896326,0.15536319,-0.3147223,1
-0.7431495,-1.5708115,1.3335317,-1.7059242,0.20127927,0.15430549,-0.24027617,-1.6193142,1
-0.38884994,-0.5090083,1.028599,-1.7464302,1.4368106,0.1761164,0.4948648,-1.6533406,1
-0.8101751,1.0682342,-0.33305165,-1.6596148,1.8571937,0.15701106,0.2877881,-1.5844605,1
0.04405669,0.84601396,-1.5698487,-1.7052301,1.0919003,0.4019348,0.12155591,0.5547739,1
-0.24293776,-0.11729008,0.30464718,-1.7003644,-0.42623764,1.8405148,-0.88567185,0.46928525,1
-0.09432252,-0.80763483,0.84625566,-1.710837,0.37224898,0.09546706,0.017561834,-2.3951416,1
-0.49884292,0.16871691,0.62733704,-1.9995242,2.1691065,0.08049594,0.28265056,-0.7942362,1
-0.88683844,-1.2459018,1.081237,-1.6629314,0.32602,0.5137003,-1.3303303,0.73695993,1
-0.17934564,-0.71215546,0.60373116,-2.0221736,1.0981768,0.77839226,0.118712604,-0.78169703,1
-0.74127996,1.2097381,-0.2806867,-1.3750767,1.96366,0.18002543,0.46306527,-1.5950686,1
-0.41283408,0.28324774,0.59184474,-2.085848,1.7064185,0.44467014,0.07480779,-0.6573907,1
-0.8430477,0.298798,0.714369,-1.5258653,1.2215058,-0.44296125,-0.557589,-2.1278226,1
-0.8567277,-1.0991634,-0.82195294,-0.1530927,-0.61165017,0.09848496,-1.3563502,2.4662862,1
0.0449114,0.7322358,-1.6359873,-1.4927503,1.2024397,0.62049234,0.45240188,0.6532575,1
0.7931437,-2.1072826,1.0246059,-0.55205095,-0.27195957,-2.7957716,-1.4120351,-1.072486,1
-0.39810303,-0.5676204,-1.6266028,-0.11104352,-0.24621192,0.5041955,-0.6886792,2.1604567,1
0.9735784,-1.842216,0.028686166,-1.5170145,0.121024504,-0.0128207505,0.38292018,-0.59542656,1
1.2159718,1.5453672,0.45640355,-0.08656536,-0.5235103,0.898397,-1.7844874,-2.854756,1
0.85777134,1.5971147,-0.6420093,0.13413963,0.24574113,-0.36629847,-1.8071647,-2.9432876,1
-0.50895655,0.8173333,0.33691254,-1.8188167,1.6536777,-0.079876065,-0.044794604,-1.4037976,1
0.022852445,-0.8027209,-0.4701778,-1.7107687,0.53221077,0.84185475,-0.08647825,-0.3217567,1
2.7910664,-1.3470834,-0.15639393,0.7296323,0.4997103,-1.0045813,0.36318713,-0.7935631,1
-0.7519993,-1.546092,1.0256723,-1.0230575,-0.2616651,0.75126547,-0.095493875,-2.0738523,1
-0.6882452,1.2082437,-0.5686747,-1.43129,2.0911858,0.4254189,0.53335863,-1.4816017,1
-0.6005101,1.157749,-0.18321334,-1.588515,1.8988309,0.17995639,0.30046645,-1.4345094,1
-0.7738529,-1.9114428,1.4963557,-0.54866874,-1.0038236,-0.860367,-2.0403624,-1.6464633,1
-0.13601384,-0.05768633,-1.2674866,-1.7108253,0.20522797,0.45194885,-0.14605534,1.4013238,1
-0.016099691,-1.2848471,0.534981,-1.9153724,0.72055554,0.6707848,-0.2888818,0.2843889,1
0.20700978,-1.7115005,0.87189335,-1.295677,0.32255557,-0.25485098,1.0608212,-1.9193542,1
0.6036305,-0.8482652,0.43312612,-1.374529,0.5931249,0.046165086,0.72787195,-2.1920319,1
-0.8505404,-0.85920405,1.3351325,-1.8917006,0.70213854,0.8206249,-0.8985778,-0.22161537,1
0.36887613,2.3199108,-1.5188766,0.3165282,0.6340967,1.2893847,-0.70162153,-1.5871947,1
2.8271632,-1.3967541,0.0665962,0.9002053,0.39988238,-0.88668156,0.51157206,-0.81127566,1
-0.6212055,1.0943502,-0.122406654,-1.6597352,2.0168722,0.024921246,0.40197918,-1.5198172,1
-0.56444997,1.0814401,-0.018853236,-1.711132,1.8292636,0.05356986,0.14869723,-1.5973151,1
2.095301,0.61814266,-0.9097469,-0.12529391,1.5737355,0.6299318,0.15312167,-0.54699796,1
